experiment_id,transcript_id,video_id,model_name,technique_name,rag_enabled,gt_name_original,gt_name_en,gt_unit_original,gt_unit_en,pred_name_original,pred_name_en,pred_unit_original,pred_unit_en
939,39,39,MedGemma 4B,chain-of-thought,false,,,,,toge,bean sprouts,ketul,pinch
939,39,39,MedGemma 4B,chain-of-thought,false,sos thai,Thai chili sauce,cawan,,sos thai,Thai sauce,cawan,cup
939,39,39,MedGemma 4B,chain-of-thought,false,cili padi,bird’s eye chili,biji,,cili padi,chili padi,ketul,pinch
939,39,39,MedGemma 4B,chain-of-thought,false,bawang putih,garlic,ulas,,bawang putih,garlic,ulas,cloves
939,39,39,MedGemma 4B,chain-of-thought,false,air,water,l,,air,water,cawan,cup
939,39,39,MedGemma 4B,chain-of-thought,false,air,water,cawan,,air,water,cawan,cup
939,39,39,MedGemma 4B,chain-of-thought,false,gula melaka,palm sugar,sudu_besar,,gula melaka,palm sugar,sudu,tablespoons
939,39,39,MedGemma 4B,chain-of-thought,false,kicap,soy sauce,sudu_besar,,kicap,soy sauce,sudu,tablespoons
939,39,39,MedGemma 4B,chain-of-thought,false,sos ikan,fish sauce,sudu_besar,,sos ikan,fish sauce,sudu,tablespoons
940,40,40,MedGemma 4B,chain-of-thought,false,serai,lemongrass,batang,,serai,lemongrass,batang,stalks
940,40,40,MedGemma 4B,chain-of-thought,false,bawang merah,shallot,biji,,bawang merah,red onion,biji,onions
940,40,40,MedGemma 4B,chain-of-thought,false,,,,,bawang putih,garlic,ulas,cloves
940,40,40,MedGemma 4B,chain-of-thought,false,,,,,halia,ginger,ulas,cloves
940,40,40,MedGemma 4B,chain-of-thought,false,udang kering,dried shrimp,sudu_besar,,udang kering,dried shrimp,sudu,tablespoons
940,40,40,MedGemma 4B,chain-of-thought,false,cili kisar,chili paste,sudu_besar,,cili kisar,chili flakes,sudu,tablespoons
940,40,40,MedGemma 4B,chain-of-thought,false,rempah kari,curry powder,sudu_besar,,rempah kari,curry powder,sudu,tablespoons
940,40,40,MedGemma 4B,chain-of-thought,false,serbuk cili,chili powder,sudu_besar,,cili serbuk,chili powder,sudu,tablespoons
940,40,40,MedGemma 4B,chain-of-thought,false,ayam,chicken,,,ayam,chicken,kotak,boxes
940,40,40,MedGemma 4B,chain-of-thought,false,santan,coconut milk,cawan,,santan,coconut milk,kotak,boxes
940,40,40,MedGemma 4B,chain-of-thought,false,,,,,air,water,sudu,tablespoons
940,40,40,MedGemma 4B,chain-of-thought,false,,,,,garam,salt,ketul,teaspoons
940,40,40,MedGemma 4B,chain-of-thought,false,,,,,gula,sugar,ketul,teaspoons
940,40,40,MedGemma 4B,chain-of-thought,false,,,,,sebut,pepper,ketul,teaspoons
940,40,40,MedGemma 4B,chain-of-thought,false,,,,,perasa,seasoning,ketul,teaspoons
940,40,40,MedGemma 4B,chain-of-thought,false,,,,,tahu goreng,fried tofu,pinggan,plates
940,40,40,MedGemma 4B,chain-of-thought,false,,,,,fish ball,,,
941,41,41,MedGemma 4B,chain-of-thought,false,fresh milk,fresh milk,cawan,,fresh milk,Fresh Milk,cawan,cup
941,41,41,MedGemma 4B,chain-of-thought,false,air,water,cawan,,air,Air,cawan,cup
941,41,41,MedGemma 4B,chain-of-thought,false,gula,sugar,cawan,,gula,Sugar,per-tiga cawan,one-third cup
941,41,41,MedGemma 4B,chain-of-thought,false,yis,yeast,paket,,yis,Yeast,paket,packet
941,41,41,MedGemma 4B,chain-of-thought,false,telur,egg,biji,,telur,Eggs,biji,eggs
941,41,41,MedGemma 4B,chain-of-thought,false,telur,egg,biji,,telur,Eggs,biji,eggs
941,41,41,MedGemma 4B,chain-of-thought,false,tepung roti,bread flour,cawan,,tepung roti,Breadcrumbs,cawan,cups
941,41,41,MedGemma 4B,chain-of-thought,false,tepung roti,bread flour,cawan,,tepung roti,Breadcrumbs,cawan,cups
941,41,41,MedGemma 4B,chain-of-thought,false,garam,salt,sudu_kecil,,garam,Salt,sudu kecil,teaspoon
941,41,41,MedGemma 4B,chain-of-thought,false,garam,salt,,,garam,Salt,sudu kecil,teaspoon
941,41,41,MedGemma 4B,chain-of-thought,false,,,,,minyak sapi QBB,QBB Beef Oil,sudu,tablespoon
941,41,41,MedGemma 4B,chain-of-thought,false,bawang putih,garlic,ulas,,bawang putih,Garlic,ulas,cloves
941,41,41,MedGemma 4B,chain-of-thought,false,daun parsley,parsley,,,daun parsley,Parsley,tidak ditentukan,not specified
941,41,41,MedGemma 4B,chain-of-thought,false,mozzarella cheese,mozzarella cheese,,,mozarella cheese,Mozzarella Cheese,tidak ditentukan,not specified
942,42,42,MedGemma 4B,chain-of-thought,false,bawang merah,shallot,biji,,bawang merah,red onion,biji,each
942,42,42,MedGemma 4B,chain-of-thought,false,bawang putih,garlic,ulas,,bawang putih,garlic,ulas,cloves
942,42,42,MedGemma 4B,chain-of-thought,false,daging kisar,minced beef,gram,,daging kisar,ground meat,gram,g
942,42,42,MedGemma 4B,chain-of-thought,false,daun kari,curry leaves,tangkai,,daun kari,curry leaves,stangkai,stalk
942,42,42,MedGemma 4B,chain-of-thought,false,ubi kentang,potato,biji,,potato,potato,sebijinya,each
942,42,42,MedGemma 4B,chain-of-thought,false,serbuk kari,curry powder,sudu_besar,,serbuk kari,curry powder,sudu,tablespoon
942,42,42,MedGemma 4B,chain-of-thought,false,serbuk cili,chili powder,sudu_besar,,serbuk cili,chili powder,sudu,tablespoon
942,42,42,MedGemma 4B,chain-of-thought,false,kunyit,turmeric,,,kunyit,turmeric,sikit,pinch
942,42,42,MedGemma 4B,chain-of-thought,false,jintan putih,cumin,,,jintan putih,white peppercorns,sikit,pinch
942,42,42,MedGemma 4B,chain-of-thought,false,garam,salt,,,garam,salt,secukupnya,to taste
942,42,42,MedGemma 4B,chain-of-thought,false,serbuk perasa,seasoning powder,,,serbuk perasa,seasoning powder,sudu,tablespoon
942,42,42,MedGemma 4B,chain-of-thought,false,air,water,,,air,water,sudu,tablespoon
943,43,43,MedGemma 4B,chain-of-thought,false,air,water,ml,,air,water,ml,ml
943,43,43,MedGemma 4B,chain-of-thought,false,air,water,ml,,air,water,ml,ml
943,43,43,MedGemma 4B,chain-of-thought,false,susu cair,evaporated milk,tin,,susu cair,milk,tin,can
943,43,43,MedGemma 4B,chain-of-thought,false,susu cair,evaporated milk,tin,,susu cair,milk,tin,can
943,43,43,MedGemma 4B,chain-of-thought,false,,,,,serbuk kristal jelly nona,jelatang crystal powder,,
943,43,43,MedGemma 4B,chain-of-thought,false,garam,salt,,,garam,salt,,
943,43,43,MedGemma 4B,chain-of-thought,false,sirap ros,rose syrup,titik,,sirap rose,rose syrup,,
943,43,43,MedGemma 4B,chain-of-thought,false,buah lychee,lychee,,,buah lychee,lychee fruit,,
943,43,43,MedGemma 4B,chain-of-thought,false,buah lychee,lychee,,,buah lychee,lychee fruit,,
943,43,43,MedGemma 4B,chain-of-thought,false,,,,,air tin lychee,lychee juice,,
943,43,43,MedGemma 4B,chain-of-thought,false,,,,,ais,ice,,
943,43,43,MedGemma 4B,chain-of-thought,false,buah tembikai,watermelon,,,buah tembikai,cantaloupe fruit,,
943,43,43,MedGemma 4B,chain-of-thought,false,buah strawberry,strawberry,,,buah strawberry,strawberry fruit,,
943,43,43,MedGemma 4B,chain-of-thought,false,susu pekat,condensed milk,sudu_besar,,susu pekat,condensed milk,,
943,43,43,MedGemma 4B,chain-of-thought,false,sagu,sago,,,sagu,sago,,
944,44,44,MedGemma 4B,chain-of-thought,false,pisang,banana,biji,,pisang,banana,buah,pieces
944,44,44,MedGemma 4B,chain-of-thought,false,pisang,banana,,,pisang,banana,buah,pieces
944,44,44,MedGemma 4B,chain-of-thought,false,telur,egg,biji,,telur,egg,biji,piece
944,44,44,MedGemma 4B,chain-of-thought,false,telur,egg,biji,,telur,egg,biji,piece
944,44,44,MedGemma 4B,chain-of-thought,false,telur,egg,,,telur,egg,biji,piece
944,44,44,MedGemma 4B,chain-of-thought,false,oats,oats,cawan,,oats,oats,cawan,cup
944,44,44,MedGemma 4B,chain-of-thought,false,garam,salt,,,garam,salt,ulas,teaspoon
944,44,44,MedGemma 4B,chain-of-thought,false,garam,salt,,,garam,salt,ulas,teaspoon
944,44,44,MedGemma 4B,chain-of-thought,false,garam,salt,,,garam,salt,ulas,teaspoon
944,44,44,MedGemma 4B,chain-of-thought,false,,,,,black pepper/serbuk kayu manis,black pepper / cinnamon powder,ulas,teaspoon
945,45,45,MedGemma 4B,chain-of-thought,false,telur,egg,,,telur,eggs,ulas,whole eggs
945,45,45,MedGemma 4B,chain-of-thought,false,telur,egg,,,telur,eggs,ulas,whole eggs
945,45,45,MedGemma 4B,chain-of-thought,false,pisang,banana,,,pisang,banana,biji,whole banana
945,45,45,MedGemma 4B,chain-of-thought,false,pisang,banana,,,pisang,banana,biji,whole banana
945,45,45,MedGemma 4B,chain-of-thought,false,roti paratha,paratha bread,keping,,roti paratha,paratha bread,pinggan,slices
945,45,45,MedGemma 4B,chain-of-thought,false,,,,,hazelnut,hazelnuts,ketul,pieces
945,45,45,MedGemma 4B,chain-of-thought,false,susu pekat,condensed milk,,,susu pekat,condensed milk,ketul,pieces
945,45,45,MedGemma 4B,chain-of-thought,false,,,,,minyak gamat,shark liver oil,ketul,piece
946,46,46,MedGemma 4B,chain-of-thought,false,pisang,banana,biji,,pisang,banana,biji,each
946,46,46,MedGemma 4B,chain-of-thought,false,pisang,banana,,,pisang,banana,biji,each
946,46,46,MedGemma 4B,chain-of-thought,false,tepung gandum,wheat flour,cawan,,tepung gandum,wheat flour,cawan,cup
946,46,46,MedGemma 4B,chain-of-thought,false,tepung gandum,wheat flour,cawan,,tepung gandum,wheat flour,cawan,cup
946,46,46,MedGemma 4B,chain-of-thought,false,tepung gandum,wheat flour,cawan,,tepung gandum,wheat flour,cawan,cup
946,46,46,MedGemma 4B,chain-of-thought,false,tepung gandum,wheat flour,cawan,,tepung gandum,wheat flour,cawan,cup
946,46,46,MedGemma 4B,chain-of-thought,false,bicarbonate soda,baking soda,sudu_kecil,,bicarbonate soda,baking soda,sudu kecil,teaspoon
946,46,46,MedGemma 4B,chain-of-thought,false,baking powder,baking powder,sudu_kecil,,baking powder,baking powder,sudu kecil,teaspoon
946,46,46,MedGemma 4B,chain-of-thought,false,garam,salt,sudu_kecil,,garam,salt,sudu kecil,teaspoon
946,46,46,MedGemma 4B,chain-of-thought,false,telur,egg,biji,,telur,egg,biji,each
946,46,46,MedGemma 4B,chain-of-thought,false,,,,,F&N creamer manis,F&N sweetened condensed milk,cawan,cup
946,46,46,MedGemma 4B,chain-of-thought,false,esen vanilla,vanilla essence,sudu_kecil,,Esen Vanilla,vanilla extract,sudu kecil,teaspoon
946,46,46,MedGemma 4B,chain-of-thought,false,esen vanilla,vanilla essence,sudu_kecil,,Esen Vanilla,vanilla extract,sudu kecil,teaspoon
946,46,46,MedGemma 4B,chain-of-thought,false,butter,butter,blok,,butter,butter,per 3 blok,each
946,46,46,MedGemma 4B,chain-of-thought,false,coklat cip,chocolate chips,cawan,,coklat cip,chocolate chips,cawan,cup
946,46,46,MedGemma 4B,chain-of-thought,false,coklat cip,chocolate chips,,,coklat cip,chocolate chips,cawan,cup
946,46,46,MedGemma 4B,chain-of-thought,false,,,,,coklat coins,chocolate coins,cawan,cup
946,46,46,MedGemma 4B,chain-of-thought,false,,,,,loyang,loaf pan,,
946,46,46,MedGemma 4B,chain-of-thought,false,pisang,banana,biji,,pisang,banana,per 3 blok,each
946,46,46,MedGemma 4B,chain-of-thought,false,pisang,banana,,,pisang,banana,per 3 blok,each
946,46,46,MedGemma 4B,chain-of-thought,false,coklat cip,chocolate chips,cawan,,coklat cip,chocolate chips,cawan,cup
946,46,46,MedGemma 4B,chain-of-thought,false,coklat cip,chocolate chips,,,coklat cip,chocolate chips,cawan,cup
947,47,47,MedGemma 4B,chain-of-thought,false,limau nipis,lime,biji,,limau nipis,lemon,ulas,cloves
947,47,47,MedGemma 4B,chain-of-thought,false,limau nipis,lime,,,limau nipis,lemon,ulas,cloves
947,47,47,MedGemma 4B,chain-of-thought,false,susu pekat,condensed milk,,,susu pekat,full cream milk,ml,ml
947,47,47,MedGemma 4B,chain-of-thought,false,air,water,,,air,water,ml,ml
947,47,47,MedGemma 4B,chain-of-thought,false,air,water,,,air,water,ml,ml
947,47,47,MedGemma 4B,chain-of-thought,false,,,,,F&N fruitade,F&N Fruitade,pinggan,cup
947,47,47,MedGemma 4B,chain-of-thought,false,susu cair,evaporated milk,,,susu cair,milk,ml,ml
947,47,47,MedGemma 4B,chain-of-thought,false,susu cair,evaporated milk,,,susu cair,milk,ml,ml
947,47,47,MedGemma 4B,chain-of-thought,false,nata de coco,nata de coco,,,nata de coco,coconut jelly,g,g
947,47,47,MedGemma 4B,chain-of-thought,false,buah laici,lychee,,,buah laici,"fruit (e.g., grapes, strawberries)",g,g
947,47,47,MedGemma 4B,chain-of-thought,false,buah longan,longan,,,buah longan,longan fruit,g,g
948,48,48,MedGemma 4B,chain-of-thought,false,buah naga,dragon fruit,,,buah naga,dragon fruit,gram,g
948,48,48,MedGemma 4B,chain-of-thought,false,buah naga,dragon fruit,,,buah naga,dragon fruit,gram,g
948,48,48,MedGemma 4B,chain-of-thought,false,buah laici,lychee,,,buah laici,passion fruit,gram,g
948,48,48,MedGemma 4B,chain-of-thought,false,buah laici,lychee,,,buah laici,passion fruit,gram,g
948,48,48,MedGemma 4B,chain-of-thought,false,buah cocktail,fruit cocktail,,,buah cocktail,cocktail fruit,gram,g
948,48,48,MedGemma 4B,chain-of-thought,false,air yogurt,drinkable yogurt,,,air yogurt,yogurt drink,ml,ml
948,48,48,MedGemma 4B,chain-of-thought,false,susu cair,evaporated milk,,,susu cair,milk,ml,ml
948,48,48,MedGemma 4B,chain-of-thought,false,susu cair,evaporated milk,,,susu cair,milk,ml,ml
948,48,48,MedGemma 4B,chain-of-thought,false,,,,,sunquick jambu merah,sunquick red guava,ml,ml
948,48,48,MedGemma 4B,chain-of-thought,false,,,,,strawberry,strawberry,gram,g
948,48,48,MedGemma 4B,chain-of-thought,false,Sunquick orange,Sunquick orange,,,sunquick orange,sunquick orange,ml,ml
948,48,48,MedGemma 4B,chain-of-thought,false,apple hijau,green apple,,,apple hijau,green apple,gram,g
948,48,48,MedGemma 4B,chain-of-thought,false,apple hijau,green apple,,,apple hijau,green apple,gram,g
948,48,48,MedGemma 4B,chain-of-thought,false,Sunquick orange,Sunquick orange,,,sunquick orange,sunquick orange,ml,ml
948,48,48,MedGemma 4B,chain-of-thought,false,air mineral sparkling,sparkling water,,,air mineral sparkling,sparkling water,ml,ml
948,48,48,MedGemma 4B,chain-of-thought,false,,,,,laici,passion fruit,gram,g
948,48,48,MedGemma 4B,chain-of-thought,false,limau kasturi,calamansi lime,,,limau kasturi,lemon,gram,g
948,48,48,MedGemma 4B,chain-of-thought,false,,,,,asam boy,sour plum,gram,g
948,48,48,MedGemma 4B,chain-of-thought,false,,,,,cebisan apple,apple slices,gram,g
948,48,48,MedGemma 4B,chain-of-thought,false,daun pudina,mint leaves,,,daun pudina,mint leaves,gram,g
949,49,49,MedGemma 4B,chain-of-thought,false,daging cincang,minced beef,,,daging cincang,ground meat,gram,g
949,49,49,MedGemma 4B,chain-of-thought,false,black pepper,black pepper,,,black pepper,black pepper,teaspoon,tsp
949,49,49,MedGemma 4B,chain-of-thought,false,black pepper,black pepper,,,black pepper,black pepper,teaspoon,tsp
949,49,49,MedGemma 4B,chain-of-thought,false,garam,salt,,,garam,salt,teaspoon,tsp
949,49,49,MedGemma 4B,chain-of-thought,false,garam,salt,,,garam,salt,teaspoon,tsp
949,49,49,MedGemma 4B,chain-of-thought,false,wrap,tortilla wrap,keping,,wrap,wrap,piece,pieces
949,49,49,MedGemma 4B,chain-of-thought,false,tomato,tomato,,,tomato,tomato,gram,g
949,49,49,MedGemma 4B,chain-of-thought,false,tomato,tomato,,,tomato,tomato,gram,g
949,49,49,MedGemma 4B,chain-of-thought,false,lettuce,lettuce,,,lettuce,lettuce,gram,g
949,49,49,MedGemma 4B,chain-of-thought,false,lettuce,lettuce,,,lettuce,lettuce,gram,g
949,49,49,MedGemma 4B,chain-of-thought,false,white sauce,white sauce,,,white sauce,white sauce,sudu,tablespoons
949,49,49,MedGemma 4B,chain-of-thought,false,yoghurt original,plain yogurt,sudu_besar,,yoghurt original,yogurt original,sudu,tablespoons
949,49,49,MedGemma 4B,chain-of-thought,false,QP mayo,Kewpie mayonnaise,sudu_besar,,qp mayo,qp mayo,sudu,tablespoons
949,49,49,MedGemma 4B,chain-of-thought,false,lemon,lemon,,,lemon,lemon,perah,squeeze
949,49,49,MedGemma 4B,chain-of-thought,false,bawang putih,garlic,ulas,,bawang putih,garlic,ulas,cloves
949,49,49,MedGemma 4B,chain-of-thought,false,jintan putih,cumin,,,jintan putih,white pepper,ketul,pinch
949,49,49,MedGemma 4B,chain-of-thought,false,jintan putih,cumin,,,cumin,cumin,ketul,pinch
949,49,49,MedGemma 4B,chain-of-thought,false,chili sauce,chili sauce,,,chili sauce,chili sauce,pinggan,bowl
950,50,50,MedGemma 4B,chain-of-thought,false,buah nenas,pineapple,biji,,buah nenas,pineapple,biji,piece
950,50,50,MedGemma 4B,chain-of-thought,false,buah nenas,pineapple,,,buah nenas,pineapple,biji,piece
950,50,50,MedGemma 4B,chain-of-thought,false,buah nenas,pineapple,,,buah nenas,pineapple,biji,piece
950,50,50,MedGemma 4B,chain-of-thought,false,santan,coconut milk,kotak,,santan,coconut milk,kotak kecil,small box
950,50,50,MedGemma 4B,chain-of-thought,false,santan,coconut milk,,,santan,coconut milk,kotak kecil,small box
950,50,50,MedGemma 4B,chain-of-thought,false,,,,,F&N strawberry,F&N Strawberry,air,bottle
950,50,50,MedGemma 4B,chain-of-thought,false,limau kasturi,calamansi lime,biji,,limau kasturi,lemon,parah,half
950,50,50,MedGemma 4B,chain-of-thought,false,limau kasturi,calamansi lime,,,limau kasturi,lemon,parah,half
950,50,50,MedGemma 4B,chain-of-thought,false,asam boi,preserved plum,,,asam boy,asam boi,pinggan,bowl
950,50,50,MedGemma 4B,chain-of-thought,false,F&N Ice Cream Soda,ice cream soda,,,F&N ice cream soda,F&N Ice Cream Soda,bandung,cup
950,50,50,MedGemma 4B,chain-of-thought,false,gula melaka,palm sugar,,,gula melaka,palm sugar,sikit,a little
950,50,50,MedGemma 4B,chain-of-thought,false,limau kasturi,calamansi lime,biji,,limau kasturi,lemon,parah,half
950,50,50,MedGemma 4B,chain-of-thought,false,limau kasturi,calamansi lime,,,limau kasturi,lemon,parah,half
951,1,1,MedGemma 4B,structured-output,false,Ikan Tenggiri ,Mackerel,,,ikan tenggiri,tenggiri fish,gram,grams
951,1,1,MedGemma 4B,structured-output,false,kunyit,Turmeric,,,kunyit,turmeric,sudu besar,tablespoon
951,1,1,MedGemma 4B,structured-output,false,Garam,Salt,,,garam,salt,sudu kecil,teaspoon
951,1,1,MedGemma 4B,structured-output,false,Garam,Salt,,,garam,salt,sudu kecil,teaspoon
951,1,1,MedGemma 4B,structured-output,false,Serai,Lemongrass,batang,,serai,lemongrass,batang,stalks
951,1,1,MedGemma 4B,structured-output,false,,,,,bawang merah,red onion,biji,pieces
951,1,1,MedGemma 4B,structured-output,false,,,,,bawang ros,shallots,biji,pieces
951,1,1,MedGemma 4B,structured-output,false,Bawang Putih,Garlic,ulas,,bawang putih,garlic,ulas,cloves
951,1,1,MedGemma 4B,structured-output,false,Biji Sawi,Mustard Seed,sudu_kecil,,biji sawi,Chinese parsley,sudu kecil,tablespoon
951,1,1,MedGemma 4B,structured-output,false,Halia,Ginger,,,halia,ginger,sudu kecil,tablespoon
951,1,1,MedGemma 4B,structured-output,false,Cili Padi,Bird's Eye Chilli,biji,,cili padi,chili peppers,biji,pieces
951,1,1,MedGemma 4B,structured-output,false,Air ,Water ,,,air,water,cawan,cup
951,1,1,MedGemma 4B,structured-output,false,,,,,cuka makan,white vinegar,sudu,tablespoon
951,1,1,MedGemma 4B,structured-output,false,Gula ,Sugar,sudu_besar,,gula,sugar,sudu,tablespoon
951,1,1,MedGemma 4B,structured-output,false,Garam,Salt,,,garam,salt,sudu kecil,teaspoon
951,1,1,MedGemma 4B,structured-output,false,Garam,Salt,,,garam,salt,sudu kecil,teaspoon
951,1,1,MedGemma 4B,structured-output,false,Serbuk Perasa ,Seasoning Powder,null ,,serbuk perasa,seasoning powder,secukup rasa,to taste
951,1,1,MedGemma 4B,structured-output,false,Tomato,Tomato,biji,,tomato,tomato,biji,pieces
952,2,2,MedGemma 4B,structured-output,false,Air Suam,Warm Water,cawan,,air suam,lukewarm water,cawan,cup
952,2,2,MedGemma 4B,structured-output,false,Susu Pekat,Condensed Milk,cawan,,susu pekat,full cream milk,cawan,cup
952,2,2,MedGemma 4B,structured-output,false,Susu Pekat,Condensed Milk,,,susu pekat,full cream milk,cawan,cup
952,2,2,MedGemma 4B,structured-output,false,Yeast,Yeast,,,yis,yeast,paket,packet
952,2,2,MedGemma 4B,structured-output,false,Telur,Egg,biji,,telur,egg,biji,piece
952,2,2,MedGemma 4B,structured-output,false,Tepung Gandum,Wheat Flour,cawan,,tepung gandum,wheat flour,cawan,cup
952,2,2,MedGemma 4B,structured-output,false,Tepung Gandum,Wheat Flour,cawan,,tepung gandum,wheat flour,cawan,cup
952,2,2,MedGemma 4B,structured-output,false,Tepung Gandum,Wheat Flour,cawan,,tepung gandum,wheat flour,cawan,cup
952,2,2,MedGemma 4B,structured-output,false,Garam,Salt,sudu_kecil,,garam,salt,sudu kecil,teaspoon
952,2,2,MedGemma 4B,structured-output,false,,,,,marjerin,shortening,sudu,tablespoon
953,3,3,MedGemma 4B,structured-output,false,Cili Padi,Bird's Eye Chilli,biji,,cili padi,chili padi,,
953,3,3,MedGemma 4B,structured-output,false,Lada Besar,Large Chilli,biji,,lada besar,large chili,,
953,3,3,MedGemma 4B,structured-output,false,Bawang Merah,Red Onion,biji,,bawang merah,red onion,,
953,3,3,MedGemma 4B,structured-output,false,,,,,ulas bawang putih,cloves of garlic,,
953,3,3,MedGemma 4B,structured-output,false,Akar Ketumbar,Coriander Root,,,akar ketumbar,coriander roots,,
953,3,3,MedGemma 4B,structured-output,false,Serai,Lemongrass,batang,,serai,lemongrass,,
953,3,3,MedGemma 4B,structured-output,false,Serai,Lemongrass,batang,,serai,lemongrass,,
